nu,[0]CH4-HITRAN:X=0.0001-T=300K-P=0.13157894736842105atm-L=100cm
3413.36,2.192531492101155e-9
3413.37,3.5684743002027816e-9
3413.38,9.724417429732814e-9
3413.39,8.64869013482356e-9
3413.4,3.3517572107338504e-9
3413.41,3.052891832885842e-9
3413.42,6.547290842046736e-9
3413.43,1.2865691150827681e-8
3413.44,6.919684627031576e-9
3413.45,2.2299949689492503e-9
3413.46,1.1865600731232028e-9
3413.47,8.885132633590801e-10
3413.48,8.311719094224232e-10
3413.49,9.71856484649888e-10
3413.5,1.4993669650436633e-9
3413.51,2.347731012355761e-9
3413.52,4.269772655674513e-9
3413.53,8.729663252627464e-9
3413.54,6.2046084018802875e-9
3413.55,2.975981687734606e-9
3413.56,3.503600637975464e-9
3413.57,6.584411260141108e-9
3413.58,4.222897818130465e-9
3413.59,1.6409078553854314e-9
3413.6,1.029072716459608e-9
3413.61,6.62179866714435e-10
3413.62,4.524587372458613e-10
3413.63,3.599649468037428e-10
3413.64,3.0823743562312525e-10
3413.65,2.754172446041835e-10
3413.66,2.5334090384288555e-10
3413.67,2.3810298180385853e-10
3413.68,2.2757584708191168e-10
3413.69,2.2050838935016945e-10
3413.7,2.1613022485160432e-10
3413.71,2.1395796248115559e-10
3413.72,2.1369250815591097e-10
3413.73,2.1516355366385472e-10
3413.74,2.182986014414707e-10
3413.75,2.2311097416507302e-10
3413.76,2.296997037285052e-10
3413.77,2.382655184547024e-10
3413.78,2.491502560130826e-10
3413.79,2.629222395701764e-10
3413.8,2.805649046815915e-10
3413.81,3.0394220478414074e-10
3413.82,3.37127104067731e-10
3413.83,3.9115444224625085e-10
3413.84,5.075667665233302e-10
3413.85,8.888655371251067e-10
3413.86,1.5873460336543547e-9
3413.87,1.1256625637952693e-9
3413.88,7.387929160061071e-10
3413.89,7.224013612139607e-10
3413.9,7.336951049401825e-10
3413.91,7.916368674834425e-10
3413.92,9.10092335241218e-10
3413.93,1.0839587011636875e-9
3413.94,1.3313232747316526e-9
3413.95,1.6911945191911883e-9
3413.96,2.2383395162432785e-9
3413.97,3.125222641119e-9
3413.98,4.700388977985191e-9
3413.99,7.909571029446462e-9
3414,1.6081704097806335e-8
3414.01,4.418411278984551e-8
3414.02,1.0894903773120334e-7
3414.03,8.04654026919505e-8
3414.04,2.7293590982292665e-8
3414.05,1.1433512424467328e-8
3414.06,6.20898301369137e-9
3414.07,3.919008569793671e-9
3414.08,2.7216141599682987e-9
3414.09,2.023146874300806e-9
3414.1,1.5864003456804783e-9
3414.11,1.3028080844850187e-9
3414.12,1.1191663158039887e-9
3414.13,1.0113386799799682e-9
3414.14,9.78764292315843e-10
3414.15,1.0668204103587234e-9
3414.16,1.404084405285237e-9
3414.17,1.9207899733659476e-9
3414.18,3.116341856095006e-9
3414.19,7.590119672712614e-9
3414.2,9.445528071006199e-9
3414.21,4.015016771563534e-9
3414.22,1.7013132028770882e-9
3414.23,9.979403974830289e-10
3414.24,7.112687108488542e-10
3414.25,5.672456950211028e-10
3414.26,4.86230722470087e-10
3414.27,4.388739372881911e-10
3414.28,4.1338410481035526e-10
3414.29,4.0906589235429996e-10
3414.3,4.4072689951710543e-10
3414.31,4.512059615843082e-10
3414.32,4.588599501418593e-10
3414.33,5.226371559119598e-10
3414.34,6.67488509132512e-10
3414.35,1.0463381278003777e-9
3414.36,2.5569610905767657e-9
3414.37,7.188323295793659e-9
3414.38,5.320017773809252e-9
3414.39,1.9649930590880704e-9
3414.4,1.2838474736013431e-9
3414.41,1.3558562060066642e-9
3414.42,1.943553986306846e-9
3414.43,3.935273781257515e-9
3414.44,1.1624786756380893e-8
3414.45,1.8339729903034822e-8
3414.46,7.881600847499332e-9
3414.47,3.3940599277615236e-9
3414.48,2.6077220417059448e-9
3414.49,3.140540832326953e-9
3414.5,5.6643364603755274e-9
3414.51,1.5624020199764136e-8
3414.52,3.273294366949586e-8
3414.53,1.834944169014319e-8
3414.54,6.197729237932446e-9
3414.55,2.890222176878987e-9
3414.56,1.7718168059553183e-9
3414.57,1.2706687932153024e-9
3414.58,9.6589525313569e-10
3414.59,8.159714018905515e-10
3414.6,7.760295742356333e-10
3414.61,8.514687847310915e-10
3414.62,1.1564620379126572e-9
3414.63,2.2807784575892833e-9
3414.64,7.150558282184164e-9
3414.65,1.094301077967416e-8
3414.66,4.0442812514098566e-9
3414.67,1.4954498761623155e-9
3414.68,8.600971050189548e-10
3414.69,5.76579673061372e-10
3414.7,4.5323012020372017e-10
3414.71,4.1527792324654553e-10
3414.72,3.951764471991417e-10
3414.73,3.484250666370966e-10
3414.74,3.4881997296709346e-10
3414.75,3.947115968185475e-10
3414.76,5.427035489143286e-10
3414.77,1.2281156099627915e-9
3414.78,4.304963395036932e-9
3414.79,6.295501695340622e-9
3414.8,8.78214171910415e-9
3414.81,1.5320302815891555e-9
3414.82,5.996103615423455e-10
3414.83,4.899902707002103e-10
3414.84,3.6629932427304184e-10
3414.85,3.235303137029577e-10
3414.86,3.180097297112383e-10
3414.87,3.292024431376188e-10
3414.88,3.5519220904147506e-10
3414.89,4.011122546026634e-10
3414.9,4.84416173957759e-10
3414.91,6.716424085819283e-10
3414.92,1.4032446325882318e-9
3414.93,4.448963651830895e-9
3414.94,3.37521489105545e-9
3414.95,1.3759861037828486e-9
3414.96,1.24148380541881e-9
3414.97,1.5572320112201665e-9
3414.98,2.313662930587316e-9
3414.99,4.143210783048543e-9
3415,9.99890086841992e-9
3415.01,2.8351069893952364e-8
3415.02,3.244439003465405e-8
3415.03,2.1710431910320015e-8
3415.04,1.762221395457772e-8
3415.05,6.7280479192203e-9
3415.06,2.9713775928377944e-9
3415.07,1.783389104650767e-9
3415.08,1.2659966416548467e-9
3415.09,1.008128248056418e-9
3415.1,8.885117090468443e-10
3415.11,8.742154781684483e-10
3415.12,9.900542612866727e-10
3415.13,1.3749961179104286e-9
3415.14,2.6235010864847016e-9
3415.15,6.536509244139464e-9
3415.16,8.723492744025052e-9
3415.17,4.0917855854030695e-9
3415.18,1.724098421072797e-9
3415.19,9.95494021045829e-10
3415.2,7.175277041769524e-10
3415.21,6.006473098479676e-10
3415.22,5.710153462810604e-10
3415.23,6.274148980104188e-10
3415.24,8.619780448688943e-10
3415.25,1.8756161086312254e-9
3415.26,7.011110827612463e-9
3415.27,8.359124094546735e-9
3415.28,2.3215509541732565e-9
3415.29,8.995709736719302e-10
3415.3,5.704484664043633e-10
3415.31,4.4886405713510997e-10
3415.32,3.9502601197924555e-10
3415.33,3.7220571076622864e-10
3415.34,3.6797598308544633e-10
3415.35,3.785690650565589e-10
3415.36,4.052433944789592e-10
3415.37,4.55086746168644e-10
3415.38,5.478670851823734e-10
3415.39,7.442587660049947e-10
3415.4,1.251064475021753e-9
3415.41,2.39818565294109e-9
3415.42,4.752919291665925e-9
3415.43,4.901428164249485e-9
3415.44,2.6370237139825064e-9
3415.45,1.3775962602376794e-9
3415.46,8.884128991975648e-10
3415.47,7.499686430249079e-10
3415.48,7.470845056493777e-10
3415.49,8.482954342571085e-10
3415.5,8.191112236290609e-10
3415.51,8.254288367335827e-10
3415.52,9.026303042413441e-10
3415.53,1.0188453419462887e-9
3415.54,1.176352793645042e-9
3415.55,1.3879234438047201e-9
3415.56,1.6760545188011873e-9
3415.57,2.0787371845477324e-9
3415.58,2.662509105624912e-9
3415.59,3.551613232045471e-9
3415.6,4.999533244350759e-9
3415.61,7.59071641759288e-9
3415.62,1.2935343657711352e-8
3415.63,2.684742886295549e-8
3415.64,7.587560356988657e-8
3415.65,1.808829364459842e-7
3415.66,1.2248180165231446e-7
3415.67,4.0732715364218486e-8
3415.68,1.726799229638802e-8
3415.69,9.434105874376427e-9
3415.7,5.956602229217091e-9
3415.71,4.119859573097428e-9
3415.72,3.0371760708129057e-9
3415.73,2.3503818918778855e-9
3415.74,1.8934488439532687e-9
3415.75,1.5828822709544713e-9
3415.76,1.3772240024570097e-9
3415.77,1.265099359405209e-9
3415.78,1.2829836090647735e-9
3415.79,1.6796835048078686e-9
3415.8,4.046737508839474e-9
3415.81,6.61725709751915e-9
3415.82,4.065271127998529e-9
3415.83,1.933460726725808e-9
3415.84,1.0414276113573346e-9
3415.85,7.835035956432379e-10
3415.86,6.849383285115552e-10
3415.87,6.494887962893191e-10
3415.88,6.564058188041577e-10
3415.89,7.100028345552769e-10
3415.9,8.409531963221534e-10
3415.91,1.1516587690133756e-9
3415.92,2.0860114768425266e-9
3415.93,6.2575839150756994e-9
3415.94,1.3991695344734835e-8
3415.95,6.757835758283363e-9
3415.96,2.4006444638796273e-9
3415.97,1.5950454303423813e-9
3415.98,1.616497492725543e-9
3415.99,2.2599814267778803e-9
3416,4.658235252832855e-9
3416.01,1.4754539698948755e-8
3416.02,2.336250020752368e-8
3416.03,8.98482359219103e-9
3416.04,3.265667519517403e-9
3416.05,1.883202928706563e-9
3416.06,1.4624342858517893e-9
3416.07,1.4109627920439836e-9
3416.08,1.6977924636154133e-9
3416.09,2.551055592249097e-9
3416.1,3.826972301941117e-9
3416.11,8.78497367602024e-9
3416.12,2.152266699153369e-8
3416.13,1.8244286359330295e-8
3416.14,1.880896445186304e-8
3416.15,2.2889261526106508e-8
3416.16,9.314748682459935e-9
3416.17,3.6073682994748135e-9
3416.18,1.9838096740580815e-9
3416.19,1.3497838411652622e-9
3416.2,1.0640527353776867e-9
3416.21,9.656740967089713e-10
3416.22,1.0500171848632369e-9
3416.23,1.5197376701971437e-9
3416.24,3.390308040059378e-9
3416.25,7.145216333040694e-9
3416.26,4.876146387453729e-9
3416.27,1.8431973742072863e-9
3416.28,9.290113127543449e-10
3416.29,6.108534790972267e-10
3416.3,4.653808450800086e-10
3416.31,3.8821990074641806e-10
3416.32,3.4557123835130736e-10
3416.33,3.254583270081474e-10
3416.34,3.2930169707605303e-10
3416.35,3.8320779889981456e-10
3416.36,4.186954117623717e-10
3416.37,4.3344661202994386e-10
3416.38,5.562124096184827e-10
3416.39,8.82938500480592e-10
3416.4,1.9970711770913227e-9
3416.41,7.177172326676532e-9
3416.42,1.1369872219524158e-8
3416.43,3.780429310081141e-9
3416.44,1.2517672461972202e-9
3416.45,6.558477096893124e-10
3416.46,4.364404394394502e-10
3416.47,3.321594111423833e-10
3416.48,2.7560143060401956e-10
3416.49,2.429687562550536e-10
3416.5,2.2425605819292754e-10
3416.51,2.149092015688584e-10
3416.52,2.1300528010352138e-10
3416.53,2.1833357346675403e-10
3416.54,2.3262680673360607e-10
3416.55,2.625910600418437e-10
3416.56,3.411408933700195e-10
3416.57,5.091973510804262e-10
3416.58,5.161630013627981e-10
3416.59,6.193150438846118e-10
3416.6,9.863680987966695e-10
3416.61,1.952776275923466e-9
3416.62,5.260481841754163e-9
3416.63,9.605051467019692e-9
3416.64,5.089000234174565e-9
3416.65,1.875887447138953e-9
3416.66,9.670929617358133e-10
3416.67,6.583958935771066e-10
3416.68,5.493531187016494e-10
3416.69,5.543753235786153e-10
3416.7,7.114521196926527e-10
3416.71,1.4132602875743871e-9
3416.72,4.533612051612108e-9
3416.73,4.855505675990975e-9
3416.74,1.8219804570563055e-9
3416.75,1.5303379686301283e-9
3416.76,2.8141047309820745e-9
3416.77,7.386532635069752e-9
3416.78,8.74382747809938e-9
3416.79,3.4903120454803488e-9
3416.8,1.3924097440311647e-9
3416.81,7.550199357461484e-10
3416.82,4.945841515337658e-10
3416.83,3.635536317098394e-10
3416.84,2.889742889840095e-10
3416.85,2.4337176721309057e-10
3416.86,2.1467927438040915e-10
3416.87,1.9717882883963897e-10
3416.88,1.8832224670358959e-10
3416.89,1.876965250067932e-10
3416.9,1.9729717861408735e-10
3416.91,2.240018171202314e-10
3416.92,2.903159935096576e-10
3416.93,4.706508517357657e-10
3416.94,7.789608960898302e-10
3416.95,1.2909950894430819e-9
3416.96,2.6046161927864615e-9
3416.97,2.115210675518412e-9
3416.98,9.326677212670488e-10
3416.99,5.873810328742364e-10
3417,7.015057426303114e-10
3417.01,9.395023652353416e-10
3417.02,5.176445939899261e-10
3417.03,2.62354027426024e-10
3417.04,1.8193169195036165e-10
3417.05,1.4813905658815156e-10
3417.06,1.30249255833759e-10
3417.07,1.195240573253307e-10
3417.08,1.126264637171389e-10
3417.09,1.0805256689978351e-10
3417.1,1.0501643999401764e-10
3417.11,1.0307443787914125e-10
3417.12,1.0196055111842064e-10
3417.13,1.0150991159267945e-10
3417.14,1.0161960162752355e-10
3417.15,1.0222678259975293e-10
3417.16,1.0330214462151537e-10
3417.17,1.0483758306473176e-10
3417.18,1.0685086149780011e-10
3417.19,1.0938905337697257e-10
3417.2,1.1254142063344305e-10
3417.21,1.1647383058711565e-10
3417.22,1.2150536133531556e-10
3417.23,1.2834622254700296e-10
3417.24,1.3898548979340794e-10
3417.25,1.617673772844445e-10
3417.26,2.4348312258248756e-10
3417.27,3.5069580579015623e-10
3417.28,2.533089294197683e-10
3417.29,2.614035654943935e-10
3417.3,4.2871706194300184e-10
3417.31,4.86081952584715e-10
3417.32,3.168501017616492e-10
3417.33,2.792032161415076e-10
3417.34,3.1346136802251786e-10
3417.35,4.269313792294308e-10
3417.36,8.52442006235307e-10
3417.37,2.524940482108374e-9
3417.38,2.5418583936673795e-9
3417.39,9.070091348767303e-10
3417.4,5.197393627938755e-10
3417.41,4.4473646997231437e-10
3417.42,4.4434933520345547e-10
3417.43,4.790945419312596e-10
3417.44,5.449418695554926e-10
3417.45,6.564592205316772e-10
3417.46,8.687230938385389e-10
3417.47,1.415260909467591e-9
3417.48,2.8873024013380905e-9
3417.49,3.1931444206456077e-9
3417.5,2.111306132154856e-9
3417.51,2.144829760543963e-9
3417.52,3.146243492910866e-9
3417.53,6.723781443130273e-9
3417.54,1.5557042220001117e-8
3417.55,1.4631078566926651e-8
3417.56,1.3655641710720947e-8
3417.57,1.2560981556061234e-8
3417.58,1.951279756825988e-8
3417.59,5.315803716389929e-8
3417.6,8.112026657468863e-8
3417.61,5.2249706150028216e-8
3417.62,2.7175541853047676e-8
3417.63,1.2605158329967672e-8
3417.64,6.200245003321842e-9
3417.65,5.282594375896795e-9
3417.66,8.655599274810186e-9
3417.67,8.507950047364378e-9
3417.68,3.3561248281273743e-9
3417.69,1.861641953438761e-9
3417.7,1.4427696825441563e-9
3417.71,1.366479597076855e-9
3417.72,1.6417037742730915e-9
3417.73,3.0134836893511226e-9
3417.74,9.304684510648013e-9
3417.75,1.2954600587345059e-8
3417.76,4.513333827975602e-9
3417.77,1.7009923484224256e-9
3417.78,1.0023410995124395e-9
3417.79,7.485492228868611e-10
3417.8,6.548426247844606e-10
3417.81,6.731639692382002e-10
3417.82,8.829877943829289e-10
3417.83,1.8569549248869865e-9
3417.84,5.768274319289747e-9
3417.85,5.4654251274184825e-9
3417.86,1.6702279573359033e-9
3417.87,7.256815151425907e-10
3417.88,4.6076453774147953e-10
3417.89,3.490522316239261e-10
3417.9,2.9107705139325937e-10
3417.91,2.588641523695078e-10
3417.92,2.4541402246738764e-10
3417.93,2.699613866150828e-10
3417.94,3.7907488266676974e-10
3417.95,3.1157987306209763e-10
3417.96,2.4336532791954614e-10
3417.97,2.526308051961557e-10
3417.98,3.161592099732063e-10
3417.99,5.755136369125129e-10
3418,2.555898385094878e-9
3418.01,4.989506154031474e-9
3418.02,1.178683262798777e-9
3418.03,4.18785117782799e-10
3418.04,2.9638835834462624e-10
3418.05,2.661265652646971e-10
3418.06,2.681981304068987e-10
3418.07,2.9200153410613425e-10
3418.08,3.402340632031967e-10
3418.09,4.2679626508727626e-10
3418.1,5.883075139888307e-10
3418.11,9.318866793684969e-10
3418.12,1.8680617070683253e-9
3418.13,4.955404321392913e-9
3418.14,8.25062288562745e-9
3418.15,6.6120333871314336e-9
3418.16,7.837302837446327e-9
3418.17,4.233365111873191e-9
3418.18,1.614198331860133e-9
3418.19,8.446262581799189e-10
3418.2,5.636535684228969e-10
3418.21,4.5935977254777503e-10
3418.22,5.229825462951013e-10
3418.23,8.71052230723926e-10
3418.24,7.268270432602309e-10
3418.25,3.515401304006801e-10
3418.26,2.299742618825581e-10
3418.27,1.8457202434800904e-10
3418.28,1.614582911943389e-10
3418.29,1.4827283846263872e-10
3418.3,1.4194156961919013e-10
3418.31,1.4514045522050176e-10
3418.32,1.7848245105683464e-10
3418.33,2.552837941364737e-10
3418.34,2.0048762652058721e-10
3418.35,1.392401749552924e-10
3418.36,1.220318290936569e-10
3418.37,1.1629375241250048e-10
3418.38,1.1422740531882997e-10
3418.39,1.1396950051018011e-10
3418.4,1.1493350716257247e-10
3418.41,1.1692502522437597e-10
3418.42,1.199169652537926e-10
3418.43,1.2398160276974344e-10
3418.44,1.2927581228564137e-10
3418.45,1.3605105931661766e-10
3418.46,1.4468293231198742e-10
3418.47,1.5573320412234637e-10
3418.48,1.700446450459106e-10
3418.49,1.8892809540824181e-10
3418.5,2.145049693655056e-10
3418.51,2.503933727340659e-10
3418.52,3.0319691206748364e-10
3418.53,3.860735065720793e-10
3418.54,5.285464289859355e-10
3418.55,8.092012618808861e-10
3418.56,1.5007011200543568e-9
3418.57,3.91272948140871e-9
3418.58,1.093233265450652e-8
3418.59,9.392150989970125e-9
3418.6,3.1740471412713248e-9
3418.61,1.4085476128728092e-9
3418.62,9.09946340913347e-10
3418.63,7.520265524248986e-10
3418.64,7.466952614566535e-10
3418.65,8.65899130550653e-10
3418.66,1.168364294884289e-9
3418.67,1.886616531446812e-9
3418.68,3.986211257918277e-9
3418.69,1.1971409490988603e-8
3418.7,2.3345125438827132e-8
3418.71,1.1541250577438329e-8
3418.72,3.850145210066951e-9
3418.73,1.8146743013625673e-9
3418.74,1.0955689694786598e-9
3418.75,7.682353645075367e-10
3418.76,5.991672715329519e-10
3418.77,5.096717493790902e-10
3418.78,4.695223100307038e-10
3418.79,4.693144762803964e-10
3418.8,5.14403408890163e-10
3418.81,6.31943830797624e-10
3418.82,9.070519894855197e-10
3418.83,1.6598817889521946e-9
3418.84,4.535486330130779e-9
3418.85,1.2310292083760366e-8
3418.86,8.839805371243624e-9
3418.87,2.772524103036153e-9
3418.88,1.1976584176020987e-9
3418.89,7.066991438985598e-10
3418.9,4.957831924009548e-10
3418.91,3.877739241572531e-10
3418.92,3.27172511358728e-10
3418.93,2.922130315923871e-10
3418.94,2.732504223264281e-10
3418.95,2.6602586803633683e-10
3418.96,2.6964996905659143e-10
3418.97,2.881809236103834e-10
3418.98,3.409307281513863e-10
3418.99,4.1252223867598285e-10
3419,4.3768333411606125e-10
3419.01,5.774106749957834e-10
3419.02,9.343834599309064e-10
3419.03,1.1597667277715836e-9
3419.04,2.1523696181873003e-9
3419.05,6.394801708627706e-9
3419.06,6.596973766814445e-9
3419.07,2.6423492318010863e-9
3419.08,2.0748668360535485e-9
3419.09,3.153750376937818e-9
3419.1,7.869716909127848e-9
3419.11,2.135324784252231e-8
3419.12,1.784495933622597e-8
3419.13,5.95101680816925e-9
3419.14,2.5561258697932052e-9
3419.15,1.408052453403129e-9
3419.16,8.949507805508071e-10
3419.17,6.544303989751474e-10
3419.18,5.366959100802347e-10
3419.19,5.434923623737532e-10
3419.2,7.491216538787865e-10
3419.21,6.050508984554956e-10
3419.22,5.732362364207912e-10
3419.23,1.1385368210257e-9
3419.24,1.789760008466658e-9
3419.25,9.43333966941535e-10
3419.26,4.3056391794525927e-10
3419.27,2.8586943927245035e-10
3419.28,2.312865454979677e-10
3419.29,2.0446133677113014e-10
3419.3,1.8944534831551254e-10
3419.31,1.8073509357420367e-10
3419.32,1.7606338610805007e-10
3419.33,1.7446100121632773e-10
3419.34,1.7564749656295233e-10
3419.35,1.7989698621276303e-10
3419.36,1.8824730664941327e-10
3419.37,2.0334844921101897e-10
3419.38,2.3253687866859052e-10
3419.39,3.0318370041348657e-10
3419.4,6.049460934019076e-10
3419.41,2.2184950567899995e-9
3419.42,1.9096175770031423e-9
3419.43,7.60324248294919e-10
3419.44,4.381116581591492e-10
3419.45,3.8237479856411943e-10
3419.46,4.290310330145005e-10
3419.47,5.714377861421716e-10
3419.48,1.0667408073677728e-9
3419.49,4.001815331569404e-9
3419.5,6.470972889591912e-9
3419.51,3.145230303375406e-9
3419.52,2.25132535090226e-9
3419.53,4.4181193246017066e-9
3419.54,1.0567793140898077e-8
