 51 2227.638643 9.206E-21 1.980E+01.04770.051 1151.31500.67-.002601              1              0                    R 24      47562310 8 5 5 1 8    51.0   49.0
 51 2229.500720 1.923E-27 4.002E+01.04170.044 4533.89830.67-.003187              2              1                    R 35      47562310 8 5 5 1 8    73.0   71.0
 51 2230.525888 6.022E-21 1.990E+01.04710.050 1247.05920.67-.002661              1              0                    R 25      47562310 8 5 5 1 8    53.0   51.0
 51 2231.918093 1.022E-27 4.018E+01.04130.044 4669.92000.67-.003232              2              1                    R 36      47562310 8 5 5 1 8    75.0   73.0
 51 2233.374323 3.862E-21 2.000E+01.04650.049 1346.60080.67-.002719              1              0                    R 26      47562310 8 5 5 1 8    55.0   53.0
 51 2234.295058 5.331E-28 4.035E+01.04080.043 4809.65410.67-.003276              2              1                    R 37      47562310 8 5 5 1 8    77.0   75.0
 51 2236.183802 2.428E-21 2.010E+01.04600.049 1449.93600.67-.002777              1              0                    R 27      47562310 8 5 5 1 8    57.0   55.0
 51 2236.631470 2.729E-28 4.051E+01.04030.043 4953.09540.67-.003318              2              1                    R 38      47562310 8 5 5 1 8    79.0   77.0
 51 2238.927184 1.371E-28 4.067E+01.03990.042 5100.23820.67-.003360              2              1                    R 39      47562310 8 5 5 1 8    81.0   79.0
 51 2238.954181 1.497E-21 2.020E+01.04540.048 1557.06070.67-.002833              1              0                    R 28      47562310 8 5 5 1 8    59.0   57.0
 51 2241.182055 6.761E-29 4.083E+01.03950.042 5251.07690.67-.003400              2              1                    R 40      47562310 8 5 5 1 8    83.0   81.0
 51 2241.685314 9.046E-22 2.030E+01.04480.047 1667.97090.67-.002887              1              0                    R 29      47562310 8 5 5 1 8    61.0   59.0
 51 2243.395939 3.273E-29 4.098E+01.03900.041 5405.60560.67-.003439              2              1                    R 41      47562310 8 5 5 1 8    85.0   83.0
 51 2244.377056 5.362E-22 2.039E+01.04430.047 1782.66240.67-.002941              1              0                    R 30      47562310 8 5 5 1 8    63.0   61.0
 51 2245.568691 1.555E-29 4.114E+01.03860.041 5563.81840.67-.003476              2              1                    R 42      47562310 8 5 5 1 8    87.0   85.0
